session_id;seconds_since_start;position_x;position_y;position_z
1682692258;83.76388;89.25797;3.982686;8.138931
1682692258;83.76388;89.25797;3.982686;8.138931
1682692258;84.06394;90.61237;3.982686;7.356842
1682692258;84.06394;90.61237;3.982686;7.356842
1682692258;84.37016;90.61237;3.982686;7.356842
1682692258;84.37016;90.61237;3.982686;7.356842
1682692258;84.67538;90.77287;3.982686;7.425636
1682692258;84.67538;90.77287;3.982686;7.425636
1682692258;84.97635;92.17333;3.982686;8.101273
1682692258;84.97635;92.17333;3.982686;8.101273
1682692258;85.27952;92.23873;3.938784;9.926876
1682692258;85.27952;92.23873;3.938784;9.926876
1682692258;85.58435;91.88646;1.354033;10.76295
1682692258;85.58435;91.88646;1.354033;10.76295
1682692258;85.8907;91.97835;0.7819633;10.17301
1682692258;85.8907;91.97835;0.7819633;10.17301
1682692258;86.19159;92.3474;0.7091889;10.85243
1682692258;86.19159;92.3474;0.7091889;10.85243
1682692258;86.49412;91.87241;0.6315484;12.8301
1682692258;86.49412;91.87241;0.6315484;12.8301
1682692258;86.79779;91.68693;0.7733302;14.10102
1682692258;86.79779;91.68693;0.7733302;14.10102
1682692258;87.09888;90.98891;2.423192;14.17241
1682692258;87.09888;90.98891;2.423192;14.17241
1682692258;87.40159;88.43179;3.139192;14.29219
1682692258;87.40159;88.43179;3.139192;14.29219
1682692258;87.70586;86.95495;2.498465;13.69357
1682692258;87.70586;86.95495;2.498465;13.69357
1682692258;88.00919;86.80372;2.377475;12.48609
1682692258;88.00919;86.80372;2.377475;12.48609
1682692258;88.31297;87.88812;3.245004;12.01208
1682692258;88.31297;87.88812;3.245004;12.01208
1682692258;88.61353;88.59481;3.810349;10.10162
1682692258;88.61353;88.59481;3.810349;10.10162
1682692258;88.91547;89.08873;3.982686;8.296329
1682692258;88.91547;89.08873;3.982686;8.296329
1682692258;89.21655;88.44209;3.982686;6.291576
1682692258;89.21655;88.44209;3.982686;6.291576
1682692258;89.51993;89.70368;3.982686;4.251324
1682692258;89.51993;89.70368;3.982686;4.251324
1682692258;89.82411;90.10462;3.982686;3.771576
1682692258;89.82411;90.10462;3.982686;3.771576
1682692258;90.1368;90.10462;3.982686;3.771576
1682692258;90.1368;90.10462;3.982686;3.771576
1682692258;90.44068;90.10756;3.982686;3.761707
1682692258;90.44068;90.10756;3.982686;3.761707
1682692258;90.74796;90.25885;3.982686;3.250717
1682692258;90.74796;90.25885;3.982686;3.250717
1682692258;91.05177;90.25885;3.982685;3.250717
1682692258;91.05177;90.25885;3.982685;3.250717
1682692258;91.35729;90.40136;3.982686;2.64566
1682692258;91.35729;90.40136;3.982686;2.64566
1682692258;91.66351;90.40136;3.982685;2.64566
1682692258;91.66351;90.40136;3.982685;2.64566
1682692258;91.9705;90.41322;3.982686;2.647133
1682692258;91.9705;90.41322;3.982686;2.647133
1682692258;92.28;91.20123;3.982686;3.855091
1682692258;92.28;91.20123;3.982686;3.855091
1682692258;92.58543;92.27893;3.982686;5.85022
1682692258;92.58543;92.27893;3.982686;5.85022
1682692258;92.89108;93.33216;4.558685;7.896923
1682692258;92.89108;93.33216;4.558685;7.896923
1682692258;93.19735;94.22098;6.094686;9.632584
1682692258;93.19735;94.22098;6.094686;9.632584
1682692258;93.49982;94.83423;5.310687;10.72559
1682692258;93.49982;94.83423;5.310687;10.72559
1682692258;93.80173;96.54561;2.494687;12.58258
1682692258;93.80173;96.54561;2.494687;12.58258
1682692258;94.10804;97.85333;0.7676468;13.37472
1682692258;94.10804;97.85333;0.7676468;13.37472
1682692258;94.40876;98.26138;0.851285;14.31207
1682692258;94.40876;98.26138;0.851285;14.31207
1682692258;94.71159;98.45451;0.809309;15.12261
1682692258;94.71159;98.45451;0.809309;15.12261
1682692258;95.02435;99.10126;0.7184958;15.46368
1682692258;95.02435;99.10126;0.7184958;15.46368
1682692258;95.33193;99.37948;0.6510925;15.65654
1682692258;95.33193;99.37948;0.6510925;15.65654
1682692258;95.63651;100.2256;0.2798166;14.97353
1682692258;95.63651;100.2256;0.2798166;14.97353
1682692258;95.93927;100.322;0.3673987;13.34824
1682692258;95.93927;100.322;0.3673987;13.34824
1682692258;96.24052;99.67531;0.3066683;12.25017
1682692258;96.24052;99.67531;0.3066683;12.25017
1682692258;96.54276;98.23589;0.6325469;13.62756
1682692258;96.54276;98.23589;0.6325469;13.62756
1682692258;96.84457;96.30185;1.040837;13.49605
1682692258;96.84457;96.30185;1.040837;13.49605
1682692258;97.1517;94.10672;2.043074;14.11769
1682692258;97.1517;94.10672;2.043074;14.11769
1682692258;97.45269;91.92268;3.335074;15.11267
1682692258;97.45269;91.92268;3.335074;15.11267
1682692258;97.75328;89.73882;2.375075;16.10802
1682692258;97.75328;89.73882;2.375075;16.10802
1682692258;98.05514;87.95219;0.4995813;16.95099
1682692258;98.05514;87.95219;0.4995813;16.95099
1682692258;98.35785;86.30393;0.429841;17.85555
1682692258;98.35785;86.30393;0.429841;17.85555
1682692258;98.66059;84.76994;0.2872438;18.68042
1682692258;98.66059;84.76994;0.2872438;18.68042
1682692258;98.96407;83.99557;0.377625;20.45705
1682692258;98.96407;83.99557;0.377625;20.45705
1682692258;99.26827;83.92273;0.3298938;22.7228
1682692258;99.26827;83.92273;0.3298938;22.7228
1682692258;99.57352;83.87958;0.1762481;24.89831
1682692258;99.57352;83.87958;0.1762481;24.89831
1682692258;99.87782;83.87162;0.1349654;25.46511
1682692258;99.87782;83.87162;0.1349654;25.46511
1682692258;100.183;83.87162;0.1349654;25.46511
1682692258;100.183;83.87162;0.1349654;25.46511
1682692258;100.4895;83.87162;0.1349654;25.46511
1682692258;100.4895;83.87162;0.1349654;25.46511
1682692258;100.7902;83.87162;0.1349654;25.46511
1682692258;100.7902;83.87162;0.1349654;25.46511
1682692258;101.0906;83.87162;0.1349654;25.46511
1682692258;101.0906;83.87162;0.1349654;25.46511
1682692258;101.3975;83.87162;0.1349654;25.46511
1682692258;101.3975;83.87162;0.1349654;25.46511
1682692258;101.7012;83.87162;0.1349654;25.46511
1682692258;101.7012;83.87162;0.1349654;25.46511
1682692258;102.0048;83.87162;0.1349654;25.46511
1682692258;102.0048;83.87162;0.1349654;25.46511
1682692258;102.3073;83.87162;0.1349654;25.46511
1682692258;102.3073;83.87162;0.1349654;25.46511
1682692258;102.6112;83.87162;0.1349654;25.46511
1682692258;102.6112;83.87162;0.1349654;25.46511
1682692258;102.9136;83.87162;0.1349654;25.46511
1682692258;102.9136;83.87162;0.1349654;25.46511
1682692258;103.2161;83.87162;0.1349654;25.46511
1682692258;103.2161;83.87162;0.1349654;25.46511
1682692258;103.5205;83.87162;0.1349654;25.46511
1682692258;103.5205;83.87162;0.1349654;25.46511
1682692258;103.8236;83.87162;0.1349654;25.46511
1682692258;103.8236;83.87162;0.1349654;25.46511
1682692258;104.1266;83.87162;0.1349654;25.46511
1682692258;104.1266;83.87162;0.1349654;25.46511
1682692258;104.4294;83.87162;0.1349654;25.46511
1682692258;104.4294;83.87162;0.1349654;25.46511
1682692258;104.7342;83.87162;0.1349654;25.46511
1682692258;104.7342;83.87162;0.1349654;25.46511
1682692258;105.039;85.22875;0.2187862;25.532
1682692258;105.039;85.22875;0.2187862;25.532
1682692258;105.3406;87.6417;0.1135082;25.52158
1682692258;105.3406;87.6417;0.1135082;25.52158
1682692258;105.6422;89.87737;-0.01731443;25.75151
1682692258;105.6422;89.87737;-0.01731443;25.75151
1682692258;105.9431;92.02809;-0.01731443;26.47978
1682692258;105.9431;92.02809;-0.01731443;26.47978
1682692258;106.2477;93.30753;-0.01731443;28.19599
1682692258;106.2477;93.30753;-0.01731443;28.19599
1682692258;106.5507;92.83083;-0.01731443;30.32231
1682692258;106.5507;92.83083;-0.01731443;30.32231
1682692258;106.8516;94.33357;-0.01731443;30.62875
1682692258;106.8516;94.33357;-0.01731443;30.62875
1682692258;107.1556;95.41063;-0.01731443;28.76002
1682692258;107.1556;95.41063;-0.01731443;28.76002
1682692258;107.458;97.43562;-0.01731443;27.76824
1682692258;107.458;97.43562;-0.01731443;27.76824
1682692258;107.7589;98.81286;-0.01731443;26.08605
1682692258;107.7589;98.81286;-0.01731443;26.08605
1682692258;108.0629;100.6943;-0.01731443;26.77055
1682692258;108.0629;100.6943;-0.01731443;26.77055
1682692258;108.367;101.4797;0.005890369;28.9076
1682692258;108.367;101.4797;0.005890369;28.9076
1682692258;108.6732;101.7777;0.1103573;30.34376
1682692258;108.6732;101.7777;0.1103573;30.34376
1682692258;108.9748;99.93465;-0.01731443;30.51597
1682692258;108.9748;99.93465;-0.01731443;30.51597
1682692258;109.2761;99.89452;-0.01731443;30.51719
1682692258;109.2761;99.89452;-0.01731443;30.51719
1682692258;109.5859;98.07533;-0.01731443;30.43567
1682692258;109.5859;98.07533;-0.01731443;30.43567
1682692258;109.8904;97.13595;-0.01731443;28.63305
1682692258;109.8904;97.13595;-0.01731443;28.63305
1682692258;110.1933;97.25005;-0.01731443;26.36693
1682692258;110.1933;97.25005;-0.01731443;26.36693
1682692258;110.5022;96.13712;-0.01731443;24.38186
1682692258;110.5022;96.13712;-0.01731443;24.38186
1682692258;110.8037;94.71542;-0.01731443;22.73407
1682692258;110.8037;94.71542;-0.01731443;22.73407
1682692258;111.1046;94.1089;-0.01731443;21.02354
1682692258;111.1046;94.1089;-0.01731443;21.02354
1682692258;111.4106;94.1089;-0.01731443;21.02354
1682692258;111.4106;94.1089;-0.01731443;21.02354
1682692258;111.7155;95.92198;-0.01731443;20.45961
1682692258;111.7155;95.92198;-0.01731443;20.45961
1682692258;112.0162;98.17872;-0.01731443;20.23525
1682692258;112.0162;98.17872;-0.01731443;20.23525
1682692258;112.326;100.1691;-0.01731443;20.20366
1682692258;112.326;100.1691;-0.01731443;20.20366
1682692258;112.6316;100.1691;-0.01731443;20.20366
1682692258;112.6316;100.1691;-0.01731443;20.20366
1682692258;112.9374;100.3879;-0.01731443;22.16434
1682692258;112.9374;100.3879;-0.01731443;22.16434
1682692258;113.2384;99.70472;-0.01731443;24.26646
1682692258;113.2384;99.70472;-0.01731443;24.26646
1682692258;113.5442;97.81027;-0.01731443;25.70372
1682692258;113.5442;97.81027;-0.01731443;25.70372
